28-Oct-2022 02:39:50,   10223906570678.69,     481767372352.39
02-Nov-2022 15:57:41,   20683205020534.15,    6423355637399.70
10-Nov-2022 05:22:35,   54576346836611.41,    4242234489413.44
13-Nov-2022 16:07:21,   83692949066446.02,     381770260545.79
20-Nov-2022 18:33:26,   11573141452542.01,    1408781677338.08
24-Nov-2022 11:35:07,   45468091639995.61,    1275342664282.64
28-Nov-2022 21:00:29,    2553751464673.01,     823790786246.56
02-Dec-2022 20:00:35,   32621040842912.27,     648830619901.11
04-Dec-2022 03:40:11,  218799971880591.34,    5573338294838.88
06-Dec-2022 07:24:44,    2553751464673.01,     319152441058.71
06-Dec-2022 21:02:19,    7403812220951.13,    2418229375529.08
26-Dec-2022 14:56:09,   17040466030228.60,     487125620594.72
01-Jan-2023 07:34:26,   42836005659710.99,    2725514664028.74
01-Jan-2023 19:12:25,   68700695232980.08,   11865405143756.19
02-Jan-2023 04:07:57,    8045237770161.78,     161141095659.36
10-Jan-2023 15:57:36,   17068829115775.17,     310681272455.54
14-Jan-2023 11:10:19,   11220534064931.05,     920470388220.49
17-Jan-2023 20:21:12,  270160647714739.88,    1569636763613.79
22-Jan-2023 07:30:57,   15203669447214.96,     547025763464.62
27-Jan-2023 18:22:22,    5379695154703.19,     201072515732.63
08-Feb-2023 15:50:16,   54548476672606.89,    1333649239625.15
09-Feb-2023 23:34:26,   17842363659195.38,   17156119490339.65
16-Feb-2023 09:30:08,  237809307995182.28,   29844297219601.49
24-Feb-2023 06:21:53,    3761073230645.57,    1052048449150.22
28-Feb-2023 00:29:36,    1069042582017.74,      12865047723.34
08-Mar-2023 13:52:51,    1990590343530.38,     433837355519.42
09-Mar-2023 21:26:11,   23737669010659.06,    2006282769787.48
15-Mar-2023 03:07:47,    4908104840907.85,    5785585000788.58
16-Mar-2023 13:27:33,  143475673060138.72,     777723205073.64
16-Mar-2023 23:23:50,   10996827947924.79,    1383829025586.39
19-Mar-2023 20:23:52,   17842363659195.38,    2192385447903.08
20-Mar-2023 06:58:43,  175790012612023.47,    6346209846350.85
12-Apr-2023 14:41:26,    6021120703913.83,      79735861736.53
13-Apr-2023 14:23:58,   94364478708081.98,   12226017534333.29
16-Apr-2023 01:07:11,   55431580902225.59,    1001504066070.00
17-Apr-2023 19:00:09,    5231548842534.15,      95353118282.03
21-Apr-2023 13:48:08,    2204398859933.92,     167316800788.08
23-Apr-2023 03:17:08,    7230101687624.68,     116021958247.71
23-Apr-2023 15:56:24,    6190955939329.14,     396644266340.24
03-May-2023 19:26:15,  142612823815492.06,    7965713466473.24
04-May-2023 23:10:04,    3195177013883.65,     117383432917.20
12-May-2023 10:46:59,    5561646195801.28,      65900185966.77
12-May-2023 16:30:56,    7177023039722.46,     204677684990.76
17-May-2023 21:10:26,    2632015892741.02,     397285413178.71
21-May-2023 19:13:36,   92484186903087.36,    4269486220697.33
22-May-2023 22:09:55,    3207373916374.97,     667044850152.27
25-May-2023 08:09:42,    3207373916374.97,      96264536457.95
01-Jun-2023 09:54:41,    4558917309681.99,      64986585846.99
04-Jun-2023 22:56:01,    7248047789177.31,    9136195138685.46
21-Jun-2023 18:00:49,   50934474829840.21,    7611627682890.25
23-Jun-2023 00:53:54,  172884173446992.06,    4763743009508.08
30-Jun-2023 04:34:56,    4830115812663.31,     381676478709.62
02-Jul-2023 03:11:50,    1713092900537.42,     547605616440.26
04-Jul-2023 20:43:23,   22241009395834.23,    1402038836805.72
07-Jul-2023 08:06:48,  309023783919372.81,   12482447193130.80
10-Jul-2023 02:39:42,    4188690263452.67,     423813519399.68
13-Jul-2023 08:16:00,   17216317398761.67,     843248201928.11
21-Jul-2023 01:00:13,    6503353723426.52,     524252613310.59
27-Jul-2023 13:20:23,   22027200879430.68,    5832445039461.07
08-Aug-2023 20:57:08,    2666751160332.22,    7767237276139.59
10-Aug-2023 15:13:02,   17668128848712.98,     351662873054.89
10-Aug-2023 17:09:25,   12343907900792.58,     642298564654.49
16-Aug-2023 14:40:27,   23205713873157.95,     637694801072.12
20-Aug-2023 08:36:40,    5335721873714.94,     895255367496.17
23-Aug-2023 09:32:16,    4276416498392.71,     319811779609.63
30-Aug-2023 05:12:55,    6226726891148.28,     623295985565.79
30-Aug-2023 18:51:45,    5335721873714.94,     789307977531.28
06-Sep-2023 15:17:31,  243037667239439.06,    2507869851117.43
08-Sep-2023 01:01:46,    3195177013883.65,     266006133689.45
08-Sep-2023 09:47:16,   14729378508149.20,     759768490565.99
18-Sep-2023 13:07:13,   44937307624771.25,    5562695394488.92
18-Sep-2023 22:22:49,   73852280678437.98,    1541854914304.89
29-Sep-2023 12:10:08,  285120600719114.25,    2912762387739.52
03-Oct-2023 22:47:27,   47579810236726.46,   10988409005968.21
04-Oct-2023 10:09:46,   13214805529362.28,     302283008677.75
04-Oct-2023 18:35:06,   14906597650380.49,    3560492957015.77
10-Oct-2023 07:33:23,    4050411079497.84,     192114359501.87
10-Oct-2023 10:53:59,    7485922843433.21,     113770705936.59
15-Oct-2023 14:01:52,    2329461808382.57,     585046916001.10
20-Oct-2023 14:48:20,  339240385064594.69,    3826666749307.32
03-Nov-2023 09:35:19,   13604505366975.80,    3103689416586.55
04-Nov-2023 23:08:54,  458719910144506.62,    4260688350873.54
06-Nov-2023 02:26:15,    5740998491611.84,    2904383696390.60
24-Nov-2023 05:06:51,    5335721873714.94,     513791228933.26
26-Nov-2023 10:28:57,    9862089409560.61,     900784535059.21
28-Nov-2023 08:41:16,    8080941439881.30,     380906972942.77
29-Nov-2023 18:38:32,    8763787488474.62,     516428256080.66
02-Dec-2023 04:10:44,   90243759359363.47,    2459851695062.42
19-Dec-2023 16:21:04,    2204398859933.92,     782626782613.32
27-Dec-2023 14:56:38,    6628310178831.74,     291589274470.79
29-Dec-2023 12:46:10,    3059632925548.12,     511929653150.60
29-Dec-2023 17:03:34,  638382105513384.50,   11803311549741.05
29-Jan-2024 18:37:41,  279982962458722.16,    4755549263759.52
18-Feb-2024 16:49:23,   67412120927029.05,     337125220336.54
18-Feb-2024 23:30:24,   22786239451922.37,    9744649737072.61
19-Feb-2024 05:46:00,   15528535844285.98,     193711204285.66
29-Feb-2024 10:15:05,   61546302268164.50,     466690022021.33
29-Feb-2024 13:20:27,    5740998491611.84,     217957421499.95
03-Mar-2024 08:10:43,    4244338876787.00,     349856207393.20
04-Mar-2024 02:23:02,   21355103800575.49,     244846501431.95
10-Mar-2024 03:21:32,    8251052075120.08,    1097457584433.01
15-Mar-2024 10:04:10,    8241561038746.32,    3127727001569.56
15-Mar-2024 13:02:24,    5740998491611.84,     563579692842.42
15-Mar-2024 13:58:06,   28869565744987.71,    1813225100383.64
17-Mar-2024 03:10:22,    2779756883567.88,     936996695082.95
25-Mar-2024 00:24:07,   81165877595604.73,    4487194926086.60
30-Mar-2024 04:21:21,   23183588338674.64,     406777196318.04
06-Apr-2024 12:59:48,   11717367569157.12,     264729470363.60
10-Apr-2024 06:54:06,  105584976419473.94,    4820498102819.74
14-Apr-2024 16:00:31,    4038460347328.28,      99538931518.82
22-Apr-2024 14:04:53,   23096243461448.42,    6348028610622.55
29-Apr-2024 13:43:42,  847270968282928.62,    6946267418431.30
29-Apr-2024 18:06:23,    1713092900537.42,      56090354295.63
17-May-2024 15:14:46,    5895170164071.64,     550607431354.73
21-May-2024 23:15:43,   70734442292321.53,   22978161901266.69
