738801.864476,165058270789388.875000,3656990601199.119629
738807.829861,1349167497095.343506,208258424992.235352
738812.724652,2374699838065.552734,65391706971.331047
738817.246860,5371503636636.528320,196422610279.953400
738818.492037,21385780735771.261719,1136131432895.196045
738822.110998,8513443845001.514648,401167542222.928101
738827.665067,20255589339114.863281,6290555735490.968750
738835.224017,53721115473772.843750,4175757119744.062500
738838.671778,71078286464577.218750,324227742544.789246
738845.773225,10717910089703.425781,1304675607366.282471
738849.482725,44612860277157.046875,1251354126265.773926
738853.875340,1698520101834.427490,547909704410.071167
738857.833738,31552001639364.042969,627567491833.646362
738859.152914,213882391544269.250000,5448076218382.454102
738861.308843,1698520101834.427490,212270788362.387482
738861.876611,6762388698822.196289,2208727951522.369141
738881.622337,16185234667390.009766,462677632632.664795
738887.315579,42408389978291.710938,2698306879541.661133
738887.800291,67631656029431.875000,11680769701252.419922
738888.172191,6762390725903.903320,135446469325.036270
738896.665002,5095590036034.979492,92748271458.408386
738900.465502,10151494861382.814453,832772340603.627563
738903.848059,265670683059837.093750,1543550012455.629395
738908.313162,13493206721537.787109,485483569217.381653
738913.765532,4738271632574.251953,177098547406.224335
738925.659913,53693245309768.328125,1312739789419.989746
738926.982250,16987132296356.796875,16333781613307.136719
738933.395936,232891727658860.187500,29227156829279.015625
738941.265205,2692034027097.346680,753016506084.155396
738945.020561,3378469.513708,40657.100341
738953.578369,1349166821401.440674,294042904334.228088
738954.893184,21385782762852.968750,1807503822564.202393
738960.130411,4266681318778.913086,5029486582137.906250
738961.560809,127226277166205.843750,689641846153.348633
738961.974888,6720671133731.870117,845722041876.067627
738964.849910,16987132296356.796875,2087298653894.631836
738965.290778,172582895001378.625000,6230429427107.130859
738988.612113,4738273659655.958984,62747510301.626289
738989.599986,92654015982404.859375,12004407161847.218750
738992.046660,53721118176548.468750,970600466592.139404
738993.791771,3307278276147.344727,60280292920.730087
738997.575100,1349167497095.343506,102403604648.941772
738999.136902,3809176236270.358887,61126123163.547211
